,Unnamed: 0,ID,Nom/Description,Type,ville,localisation,latitude,longitude,capacité,lits,chambres,sale de bain
983,983,28244133,Parizienne Touch near Montparnasse,private_room,Paris,Montparnasse,48.845108,2.320944,2,1,1,1.0
984,984,2647185,Elégant appartement Musée Rodin…...,entire_home,Paris,Invalides - Ecole Militaire,48.855291594700006,2.3172444916,2,1,1,1.0
985,985,23178617,Appartement familial au centre de Paris,entire_home,Paris,République,48.8712391942,2.37135117,5,2,2,1.0
986,986,23856855,Studio pour 1 à 2 personnes,entire_home,Paris,Nation,48.8470707588,2.4112392382,2,1,0,1.0
987,987,26026091,Grande chambre dans quartier vivant bien desservi,private_room,Paris,Buttes-Chaumont - Belleville,48.872141901899994,2.3788413074,1,1,1,1.0
988,988,28267576,Studio Rue des Canettes Saint - Germain des Pres,entire_home,Paris,Saint Germain des Prés - Odéon,48.8531782328,2.3329164987,2,1,0,1.0
989,989,28605689,Chic room 2,entire_home,Paris,Saint Germain des Prés - Odéon,48.8517622685,2.3402925223,2,1,1,1.0
990,990,28268297,Appartement dans Le Marais,entire_home,Paris,Le Marais,48.8596595986,2.3640450038,2,2,1,1.5
991,991,28296506,Agréable appartement dans quartier Le Marais,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8606083541,2.3489071259,4,2,1,1.0
992,992,28302788,"Au cœur du Marais un cocon, Paris 3",entire_home,Paris,3e arrondissement,48.8630664335,2.3647851047999997,2,2,0,1.0
993,993,28333650,Charming room in the heart of Paris,private_room,Paris,Châtelet - Les Halles - Beaubourg,48.862175,2.348822,2,1,1,1.0
994,994,28333678,"Handsome Junior Suite next to ""Louvre Rivoli""",private_room,Paris,Châtelet - Les Halles - Beaubourg,48.8617639208,2.3484642793,2,1,1,1.0
995,995,28335197,Studio cosy Jardin du Luxembourg,entire_home,Paris,Saint Germain des Prés - Odéon,48.8486951105,2.3258568632,2,1,0,1.0
996,996,28583013,Charmant  30m2 - Faubourg Saint Martin,entire_home,Paris,République,48.8716228157,2.3580062179,3,1,1,1.0
997,997,28628316,Cosy flat in the marais - Best area,entire_home,Paris,2e arrondissement,48.8674340304,2.3517714240000003,4,2,1,1.0
998,998,28792796,Appartement 3 chambres madeleine.,entire_home,Paris,Madeleine - Vendôme,48.870108666899995,2.3214749242,6,4,2,1.5
999,999,28682896,Village Jourdain,private_room,Paris,Buttes-Chaumont - Belleville,48.8754249629,2.3952404125999998,2,1,1,1.0
